book_delta│book_imbalance│mid_price│timestamp
-11000.0│-0.12165327793022744│87558500.0│2024-05-01 00:32:27.963469
0.0│-0.15599874462645796│87558500.0│2024-05-01 00:32:28.963470
0.0│-0.12906480865011719│87558500.0│2024-05-01 00:32:29.963471
500.0│-0.11247295517227786│87559000.0│2024-05-01 00:32:30.963471
-5500.0│-0.10362791341451198│87553500.0│2024-05-01 00:32:31.963471
0.0│-0.10035984039391466│87553500.0│2024-05-01 00:32:32.963471
0.0│-0.09772164828256065│87553500.0│2024-05-01 00:32:33.963472
5000.0│-0.23252146203684435│87558500.0│2024-05-01 00:32:34.963472
0.0│-0.22601367893000326│87558500.0│2024-05-01 00:32:35.963473
-5000.0│-0.24475912182928258│87553500.0│2024-05-01 00:32:36.963475
0.0│-0.24426137787995567│87553500.0│2024-05-01 00:32:37.963475
0.0│-0.11493269800921277│87553500.0│2024-05-01 00:32:38.963477
4500.0│-0.22467625205616257│87558000.0│2024-05-01 00:32:39.963477
500.0│-0.2170967012057449│87558500.0│2024-05-01 00:32:40.963477
-500.0│-0.07799688345244721│87558000.0│2024-05-01 00:32:41.963477
0.0│-0.0706258812420337│87558000.0│2024-05-01 00:32:42.963477
3500.0│-0.20805755762158928│87561500.0│2024-05-01 00:32:43.963479
0.0│-0.19919639598018213│87561500.0│2024-05-01 00:32:44.963479
0.0│-0.06308559711035612│87561500.0│2024-05-01 00:32:45.963480
0.0│-0.06096207627597483│87561500.0│2024-05-01 00:32:46.963481
51500.0│-0.19911473754664183│87613000.0│2024-05-01 00:32:47.963482
-7500.0│-0.16969582601340952│87605500.0│2024-05-01 00:32:48.963482
-24500.0│-0.12027321461517886│87581000.0│2024-05-01 00:32:49.963482
24500.0│-0.11559698284982316│87605500.0│2024-05-01 00:32:50.963482
0.0│-0.12653804027470078│87605500.0│2024-05-01 00:32:51.963483
8000.0│-0.08446187896428302│87613500.0│2024-05-01 00:32:52.963484
0.0│-0.0775427596994467│87613500.0│2024-05-01 00:32:53.963484
0.0│-0.033580439819927255│87613500.0│2024-05-01 00:32:54.963484
-2000.0│-0.041741737651542626│87611500.0│2024-05-01 00:32:55.963484
0.0│-0.06139809839801777│87611500.0│2024-05-01 00:32:56.963485
4500.0│-0.013317538096634125│87616000.0│2024-05-01 00:32:57.963486
-8500.0│0.0386074512200929│87607500.0│2024-05-01 00:32:58.963487
3000.0│0.016333239509081204│87610500.0│2024-05-01 00:32:59.963488
0.0│0.012496295174148625│87610500.0│2024-05-01 00:33:00.963488
0.0│0.01788517355686485│87610500.0│2024-05-01 00:33:01.963488
0.0│0.006705442286483846│87610500.0│2024-05-01 00:33:02.963489
1000.0│0.013561214772325416│87611500.0│2024-05-01 00:33:03.963489
0.0│0.013561214772325416│87611500.0│2024-05-01 00:33:04.963491
500.0│0.13446519775615426│87612000.0│2024-05-01 00:33:05.963491
500.0│0.045860849938796744│87612500.0│2024-05-01 00:33:06.963492
-1000.0│0.0925617963154076│87611500.0│2024-05-01 00:33:07.963492
26500.0│0.06440197967596711│87638000.0│2024-05-01 00:33:08.963493
-24000.0│-0.003307326105921035│87614000.0│2024-05-01 00:33:09.963493
0.0│0.1302383422478305│87614000.0│2024-05-01 00:33:10.963493
33500.0│-0.09263451276475829│87647500.0│2024-05-01 00:33:11.963493
14500.0│-0.14609036954196886│87662000.0│2024-05-01 00:33:12.963493
0.0│-0.22747821237496363│87662000.0│2024-05-01 00:33:13.963494
0.0│-0.19609929492714326│87662000.0│2024-05-01 00:33:14.963494
0.0│-0.19336426757519098│87662000.0│2024-05-01 00:33:15.963494
0.0│-0.1914605382717292│87662000.0│2024-05-01 00:33:16.963494
0.0│-0.13063456153465955│87662000.0│2024-05-01 00:33:17.963494
0.0│-0.16153748700426818│87662000.0│2024-05-01 00:33:18.963495
500.0│-0.13818522079179385│87662500.0│2024-05-01 00:33:19.963496
0.0│-0.4221476412512317│87662500.0│2024-05-01 00:33:20.963497
0.0│-0.3928558976042374│87662500.0│2024-05-01 00:33:21.963498
0.0│-0.33962791398950615│87662500.0│2024-05-01 00:33:22.963500
0.0│-0.39393791696757574│87662500.0│2024-05-01 00:33:23.963501
-25000.0│-0.17756127434908275│87637500.0│2024-05-01 00:33:24.963501
0.0│-0.3836415759407575│87637500.0│2024-05-01 00:33:25.963502
0.0│-0.38474876418584536│87637500.0│2024-05-01 00:33:26.963503
0.0│-0.38906570658617173│87637500.0│2024-05-01 00:33:27.963503
0.0│-0.3613868737165976│87637500.0│2024-05-01 00:33:28.963504
0.0│-0.315836824449209│87637500.0│2024-05-01 00:33:29.963504
0.0│-0.28650915565163704│87637500.0│2024-05-01 00:33:30.963506
24000.0│-0.4548261849200049│87661500.0│2024-05-01 00:33:31.963506
0.0│-0.3575957780497139│87661500.0│2024-05-01 00:33:32.963506
2000.0│-0.38523316115613343│87663500.0│2024-05-01 00:33:33.963507
0.0│-0.4496105198781392│87663500.0│2024-05-01 00:33:34.963507
0.0│-0.4586310482294136│87663500.0│2024-05-01 00:33:35.963507
0.0│-0.41173233394187625│87663500.0│2024-05-01 00:33:36.963508
0.0│-0.4290828988850816│87663500.0│2024-05-01 00:33:37.963509
0.0│-0.39709483834761294│87663500.0│2024-05-01 00:33:38.963509
28500.0│-0.47521006355112855│87692000.0│2024-05-01 00:33:39.963510
0.0│-0.47521006355112855│87692000.0│2024-05-01 00:33:40.963511
0.0│-0.4245211707679481│87692000.0│2024-05-01 00:33:41.963511
0.0│-0.42823831810700347│87692000.0│2024-05-01 00:33:42.963511
0.0│-0.6065654645290037│87692000.0│2024-05-01 00:33:43.963512
0.0│-0.658757950284119│87692000.0│2024-05-01 00:33:44.963512
0.0│-0.663518962078606│87692000.0│2024-05-01 00:33:45.963513
-500.0│-0.5580808597334456│87691500.0│2024-05-01 00:33:46.963513
0.0│-0.37703788355160434│87691500.0│2024-05-01 00:33:47.963515
0.0│-0.49876035017600684│87691500.0│2024-05-01 00:33:48.963516
0.0│-0.5581806020068744│87691500.0│2024-05-01 00:33:49.963516
0.0│-0.5503425765815185│87691500.0│2024-05-01 00:33:50.963517
0.0│-0.5519750580182422│87691500.0│2024-05-01 00:33:51.963518
0.0│-0.48628036963922033│87691500.0│2024-05-01 00:33:52.963518
0.0│-0.5146765267560173│87691500.0│2024-05-01 00:33:53.963519
0.0│-0.5219364460620323│87691500.0│2024-05-01 00:33:54.963519
-3000.0│-0.5782184842831962│87688500.0│2024-05-01 00:33:55.963519
0.0│-0.5765828592263592│87688500.0│2024-05-01 00:33:56.963519
0.0│-0.7094893979645036│87688500.0│2024-05-01 00:33:57.963519
0.0│-0.7059254909812686│87688500.0│2024-05-01 00:33:58.963521
0.0│-0.7038520122655116│87688500.0│2024-05-01 00:33:59.963523
0.0│-0.6874768703338284│87688500.0│2024-05-01 00:34:00.963525
-25000.0│-0.6858889609534914│87663500.0│2024-05-01 00:34:01.963525
0.0│-0.6809725882308535│87663500.0│2024-05-01 00:34:02.963526
0.0│-0.7079279073677925│87663500.0│2024-05-01 00:34:03.963527
0.0│-0.7688264958638915│87663500.0│2024-05-01 00:34:04.963527
24500.0│-0.7072915831846966│87688000.0│2024-05-01 00:34:05.963527
0.0│-0.7072915831846966│87688000.0│2024-05-01 00:34:06.963527
-25000.0│-0.6930411639955635│87663000.0│2024-05-01 00:34:07.963528
0.0│-0.6897910892957001│87663000.0│2024-05-01 00:34:08.963528
0.0│-0.6958944158189055│87663000.0│2024-05-01 00:34:09.963529
0.0│-0.7097288164577004│87663000.0│2024-05-01 00:34:10.963529
500.0│-0.7530666955777326│87663500.0│2024-05-01 00:34:11.963529
0.0│-0.7689312556484711│87663500.0│2024-05-01 00:34:12.963531
500.0│-0.6783482442857339│87664000.0│2024-05-01 00:34:13.963533
500.0│-0.7300696094962027│87664500.0│2024-05-01 00:34:14.963534
0.0│-0.6779015029634042│87664500.0│2024-05-01 00:34:15.963536
2000.0│-0.4308639511323264│87666500.0│2024-05-01 00:34:16.963536
1500.0│-0.7521085442303478│87668000.0│2024-05-01 00:34:17.963538
29500.0│-0.3505775420171452│87697500.0│2024-05-01 00:34:18.963538
5000.0│0.10395566368823868│87702500.0│2024-05-01 00:34:19.963539
1000.0│0.09755821932225776│87703500.0│2024-05-01 00:34:20.963540
7500.0│0.1087248212303747│87711000.0│2024-05-01 00:34:21.963542
0.0│0.11919915338889646│87711000.0│2024-05-01 00:34:22.963543
2000.0│0.037895775165991095│87713000.0│2024-05-01 00:34:23.963544
0.0│-0.6269970067682121│87713000.0│2024-05-01 00:34:24.963544
-22000.0│-0.5096454675993083│87691000.0│2024-05-01 00:34:25.963545
-10500.0│-0.544750096334691│87680500.0│2024-05-01 00:34:26.963546
0.0│-0.5271725569288898│87680500.0│2024-05-01 00:34:27.963547
0.0│-0.5021657578792266│87680500.0│2024-05-01 00:34:28.963548
0.0│-0.5468776391361643│87680500.0│2024-05-01 00:34:29.963548
0.0│-0.545365495163322│87680500.0│2024-05-01 00:34:30.963548
0.0│-0.5453058404159339│87680500.0│2024-05-01 00:34:31.963549
0.0│-0.5215515172824603│87680500.0│2024-05-01 00:34:32.963550
0.0│-0.58672221139352│87680500.0│2024-05-01 00:34:33.963550
10500.0│-0.4289884544242834│87691000.0│2024-05-01 00:34:34.963550
0.0│-0.4289884544242834│87691000.0│2024-05-01 00:34:35.963550
10500.0│-0.51624551988681│87701500.0│2024-05-01 00:34:36.963550
0.0│-0.5151563450683803│87701500.0│2024-05-01 00:34:37.963551
9000.0│-0.5150038281849909│87710500.0│2024-05-01 00:34:38.963551
0.0│-0.5073719978934103│87710500.0│2024-05-01 00:34:39.963552
0.0│-0.5252104693219988│87710500.0│2024-05-01 00:34:40.963554
-39500.0│-0.5942222132979875│87671000.0│2024-05-01 00:34:41.963554
0.0│-0.583495942222832│87671000.0│2024-05-01 00:34:42.963555
0.0│-0.5829940402873448│87671000.0│2024-05-01 00:34:43.963556
0.0│-0.5847256381290284│87671000.0│2024-05-01 00:34:44.963557
0.0│-0.6276392123825886│87671000.0│2024-05-01 00:34:45.963559
9500.0│-0.611895511268237│87680500.0│2024-05-01 00:34:46.963560
0.0│-0.6218108170629498│87680500.0│2024-05-01 00:34:47.963560
0.0│-0.7371340813899184│87680500.0│2024-05-01 00:34:48.963561
0.0│-0.5518192183652102│87680500.0│2024-05-01 00:34:49.963562
0.0│-0.5518192183652102│87680500.0│2024-05-01 00:34:50.963563
500.0│-0.7296508928830204│87681000.0│2024-05-01 00:34:51.963563
0.0│-0.728314599248908│87681000.0│2024-05-01 00:34:52.963563
0.0│-0.7112562359238418│87681000.0│2024-05-01 00:34:53.963563
0.0│-0.778053537035854│87681000.0│2024-05-01 00:34:54.963564
0.0│-0.6937021078010653│87681000.0│2024-05-01 00:34:55.963564
0.0│-0.6932880867570265│87681000.0│2024-05-01 00:34:56.963565
0.0│-0.6908055521790831│87681000.0│2024-05-01 00:34:57.963567
0.0│-0.7093886763521939│87681000.0│2024-05-01 00:34:58.963567
8500.0│-0.6222766152110147│87689500.0│2024-05-01 00:34:59.963568
0.0│-0.6444484199627293│87689500.0│2024-05-01 00:35:00.963569
-8500.0│-0.505393617502433│87681000.0│2024-05-01 00:35:01.963571
-500.0│-0.47606832203537947│87680500.0│2024-05-01 00:35:02.963571
0.0│-0.527506687840548│87680500.0│2024-05-01 00:35:03.963571
0.0│-0.5275625227700936│87680500.0│2024-05-01 00:35:04.963571
0.0│-0.527506687840548│87680500.0│2024-05-01 00:35:05.963572
0.0│-0.5266447069224632│87680500.0│2024-05-01 00:35:06.963572
0.0│-0.5308230279911127│87680500.0│2024-05-01 00:35:07.963572
500.0│-0.5583412767390303│87681000.0│2024-05-01 00:35:08.963572
0.0│-0.5323361236746929│87681000.0│2024-05-01 00:35:09.963573
0.0│-0.5365401011081746│87681000.0│2024-05-01 00:35:10.963573
0.0│-0.5402753745521043│87681000.0│2024-05-01 00:35:11.963574
0.0│-0.5437698510259011│87681000.0│2024-05-01 00:35:12.963574
0.0│-0.5041192449229986│87681000.0│2024-05-01 00:35:13.963575
500.0│-0.5502296903455514│87681500.0│2024-05-01 00:35:14.963575
0.0│-0.49962032910419807│87681500.0│2024-05-01 00:35:15.963575
0.0│-0.5028019527849726│87681500.0│2024-05-01 00:35:16.963575
-10500.0│-0.5201491634003806│87671000.0│2024-05-01 00:35:17.963576
0.0│-0.5392111492431207│87671000.0│2024-05-01 00:35:18.963577
0.0│-0.5274706330547125│87671000.0│2024-05-01 00:35:19.963577
0.0│-0.5279516320162575│87671000.0│2024-05-01 00:35:20.963577
0.0│-0.8267848980465656│87671000.0│2024-05-01 00:35:21.963577
0.0│-0.8265117376897749│87671000.0│2024-05-01 00:35:22.963577
0.0│-0.8223231524196414│87671000.0│2024-05-01 00:35:23.963577
-10000.0│-0.8629489065092405│87661000.0│2024-05-01 00:35:24.963577
-30500.0│-0.8208740709065607│87630500.0│2024-05-01 00:35:25.963578
-10500.0│-0.34486501103361306│87620000.0│2024-05-01 00:35:26.963578
-6500.0│-0.6636595036064069│87613500.0│2024-05-01 00:35:27.963578
-1500.0│-0.7308171860108614│87612000.0│2024-05-01 00:35:28.963580
-12500.0│-0.5459564253925018│87599500.0│2024-05-01 00:35:29.963582
-500.0│-0.6223655682296536│87599000.0│2024-05-01 00:35:30.963584
0.0│-0.6220671548605777│87599000.0│2024-05-01 00:35:31.963584
-8000.0│-0.337439452143462│87591000.0│2024-05-01 00:35:32.963585
0.0│-0.3402161187301158│87591000.0│2024-05-01 00:35:33.963587
0.0│-0.4390881551009409│87591000.0│2024-05-01 00:35:34.963587
0.0│-0.5063186342667255│87591000.0│2024-05-01 00:35:35.963588
0.0│-0.48264872510139767│87591000.0│2024-05-01 00:35:36.963590
-12000.0│-0.5114673625000058│87579000.0│2024-05-01 00:35:37.963592
0.0│-0.5165033442093089│87579000.0│2024-05-01 00:35:38.963593
0.0│-0.4319933050743943│87579000.0│2024-05-01 00:35:39.963595
0.0│-0.4313390492154326│87579000.0│2024-05-01 00:35:40.963595
0.0│-0.49123106808453837│87579000.0│2024-05-01 00:35:41.963595
0.0│-0.49247781317387634│87579000.0│2024-05-01 00:35:42.963596
-9500.0│-0.4824606050251011│87569500.0│2024-05-01 00:35:43.963598
0.0│-0.46831966227549615│87569500.0│2024-05-01 00:35:44.963598
-1000.0│-0.3740727694571374│87568500.0│2024-05-01 00:35:45.963600
0.0│-0.37368719431968783│87568500.0│2024-05-01 00:35:46.963602
0.0│-0.3736564038311242│87568500.0│2024-05-01 00:35:47.963602
-11500.0│-0.41460417195487065│87557000.0│2024-05-01 00:35:48.963603
0.0│-0.33826403296879975│87557000.0│2024-05-01 00:35:49.963604
-5500.0│-0.408383342434245│87551500.0│2024-05-01 00:35:50.963606
0.0│-0.40888527112002404│87551500.0│2024-05-01 00:35:51.963606
0.0│-0.41907699719575014│87551500.0│2024-05-01 00:35:52.963608
0.0│-0.4229057323316418│87551500.0│2024-05-01 00:35:53.963609
0.0│-0.5220829938723568│87551500.0│2024-05-01 00:35:54.963609
-1000.0│-0.5392472884834882│87550500.0│2024-05-01 00:35:55.963610
0.0│-0.5421508416957804│87550500.0│2024-05-01 00:35:56.963611
0.0│-0.544845754297513│87550500.0│2024-05-01 00:35:57.963612
0.0│-0.543399889036811│87550500.0│2024-05-01 00:35:58.963613
500.0│-0.5470256875297439│87551000.0│2024-05-01 00:35:59.963614
0.0│-0.5470166192074392│87551000.0│2024-05-01 00:36:00.963614
0.0│-0.538783712023378│87551000.0│2024-05-01 00:36:01.963614
-500.0│-0.38671805564174966│87550500.0│2024-05-01 00:36:02.963615
0.0│-0.4703217098971191│87550500.0│2024-05-01 00:36:03.963615
0.0│-0.470536508447668│87550500.0│2024-05-01 00:36:04.963615
0.0│-0.4686407534964186│87550500.0│2024-05-01 00:36:05.963615
0.0│-0.525655595955869│87550500.0│2024-05-01 00:36:06.963615
9500.0│-0.5953569716666938│87560000.0│2024-05-01 00:36:07.963615
0.0│-0.6232123288227206│87560000.0│2024-05-01 00:36:08.963616
0.0│-0.5619330762263531│87560000.0│2024-05-01 00:36:09.963617
-500.0│-0.5169617744764304│87559500.0│2024-05-01 00:36:10.963619
1000.0│-0.5154890155018133│87560500.0│2024-05-01 00:36:11.963619
0.0│-0.5948867969817103│87560500.0│2024-05-01 00:36:12.963619
0.0│-0.6026357542665853│87560500.0│2024-05-01 00:36:13.963619
0.0│-0.6056120883458063│87560500.0│2024-05-01 00:36:14.963619
-500.0│-0.603464171700218│87560000.0│2024-05-01 00:36:15.963619
0.0│-0.5222856651859384│87560000.0│2024-05-01 00:36:16.963620
0.0│-0.5262016638913584│87560000.0│2024-05-01 00:36:17.963620
9500.0│-0.5743093589299674│87569500.0│2024-05-01 00:36:18.963621
-20500.0│-0.6100203204102003│87549000.0│2024-05-01 00:36:19.963621
-1500.0│-0.32223583983216464│87547500.0│2024-05-01 00:36:20.963621
0.0│-0.5520060962424873│87547500.0│2024-05-01 00:36:21.963622
0.0│-0.5504691429061641│87547500.0│2024-05-01 00:36:22.963622
1000.0│-0.610911007528921│87548500.0│2024-05-01 00:36:23.963622
500.0│-0.5034990722497312│87549000.0│2024-05-01 00:36:24.963622
0.0│-0.5846269276701929│87549000.0│2024-05-01 00:36:25.963624
-1000.0│-0.6181646367999312│87548000.0│2024-05-01 00:36:26.963625
1000.0│-0.6731566098998059│87549000.0│2024-05-01 00:36:27.963626
0.0│-0.6723177475174276│87549000.0│2024-05-01 00:36:28.963626
0.0│-0.5508986258861231│87549000.0│2024-05-01 00:36:29.963627
0.0│-0.5527485482635183│87549000.0│2024-05-01 00:36:30.963627
10000.0│-0.6420855562960396│87559000.0│2024-05-01 00:36:31.963629
0.0│-0.5683841816457503│87559000.0│2024-05-01 00:36:32.963629
0.0│-0.5683841816457503│87559000.0│2024-05-01 00:36:33.963631
0.0│-0.5683107300914046│87559000.0│2024-05-01 00:36:34.963632
10500.0│-0.5640895344801574│87569500.0│2024-05-01 00:36:35.963632
0.0│-0.5640895344801574│87569500.0│2024-05-01 00:36:36.963632
-10500.0│-0.5612690462528492│87559000.0│2024-05-01 00:36:37.963633
0.0│-0.5650093454312269│87559000.0│2024-05-01 00:36:38.963633
1000.0│-0.5668192900729919│87560000.0│2024-05-01 00:36:39.963634
9500.0│-0.5683591666814242│87569500.0│2024-05-01 00:36:40.963634
-10000.0│-0.6408945359419436│87559500.0│2024-05-01 00:36:41.963635
1000.0│-0.5536423199859132│87560500.0│2024-05-01 00:36:42.963635
0.0│-0.6226449650887623│87560500.0│2024-05-01 00:36:43.963635
-500.0│-0.5539838924253959│87560000.0│2024-05-01 00:36:44.963635
500.0│-0.5190052704807371│87560500.0│2024-05-01 00:36:45.963636
0.0│-0.5190052704807371│87560500.0│2024-05-01 00:36:46.963638
0.0│-0.5122079167609923│87560500.0│2024-05-01 00:36:47.963638
0.0│-0.510622099086745│87560500.0│2024-05-01 00:36:48.963638
0.0│-0.5107115756006025│87560500.0│2024-05-01 00:36:49.963639
0.0│-0.5275913027535931│87560500.0│2024-05-01 00:36:50.963641
0.0│-0.5275665764207406│87560500.0│2024-05-01 00:36:51.963643
0.0│-0.5200838667546556│87560500.0│2024-05-01 00:36:52.963643
-1500.0│-0.5359811385988654│87559000.0│2024-05-01 00:36:53.963644
0.0│-0.5359326465072092│87559000.0│2024-05-01 00:36:54.963645
0.0│-0.62084770001707│87559000.0│2024-05-01 00:36:55.963646
0.0│-0.6324966120117487│87559000.0│2024-05-01 00:36:56.963646
500.0│-0.5883642829408168│87559500.0│2024-05-01 00:36:57.963646
0.0│-0.5803650655181011│87559500.0│2024-05-01 00:36:58.963646
-1000.0│-0.5515883095637059│87558500.0│2024-05-01 00:36:59.963648
0.0│-0.5515883095637059│87558500.0│2024-05-01 00:37:00.963648
0.0│-0.5519960693338137│87558500.0│2024-05-01 00:37:01.963650
0.0│-0.5433493545478555│87558500.0│2024-05-01 00:37:02.963651
0.0│-0.5358708721145661│87558500.0│2024-05-01 00:37:03.963651
0.0│-0.5331373220162701│87558500.0│2024-05-01 00:37:04.963651
0.0│-0.3123011630300655│87558500.0│2024-05-01 00:37:05.963652
0.0│-0.31165592642899514│87558500.0│2024-05-01 00:37:06.963653
0.0│-0.31088816101833017│87558500.0│2024-05-01 00:37:07.963653
0.0│-0.2737284421604427│87558500.0│2024-05-01 00:37:08.963654
0.0│-0.5194593867273808│87558500.0│2024-05-01 00:37:09.963655
0.0│-0.5222713563101413│87558500.0│2024-05-01 00:37:10.963656
0.0│-0.5379495896124381│87558500.0│2024-05-01 00:37:11.963657
0.0│-0.5105607875269049│87558500.0│2024-05-01 00:37:12.963658
0.0│-0.5040285207116023│87558500.0│2024-05-01 00:37:13.963659
0.0│-0.5108717697025436│87558500.0│2024-05-01 00:37:14.963661
-10000.0│-0.5468647619588701│87548500.0│2024-05-01 00:37:15.963662
11000.0│-0.5637836928843047│87559500.0│2024-05-01 00:37:16.963663
-1000.0│-0.5192033060058647│87558500.0│2024-05-01 00:37:17.963663
0.0│-0.5191755328663362│87558500.0│2024-05-01 00:37:18.963663
0.0│-0.5191755328663362│87558500.0│2024-05-01 00:37:19.963665
0.0│-0.5180922943208112│87558500.0│2024-05-01 00:37:20.963665
0.0│-0.5179751212507449│87558500.0│2024-05-01 00:37:21.963666
-500.0│-0.5544292209170729│87558000.0│2024-05-01 00:37:22.963666
0.0│-0.550995604897268│87558000.0│2024-05-01 00:37:23.963667
0.0│-0.553605652084075│87558000.0│2024-05-01 00:37:24.963667
500.0│-0.5413670073951738│87558500.0│2024-05-01 00:37:25.963669
-500.0│-0.5318755830634071│87558000.0│2024-05-01 00:37:26.963669
0.0│-0.553922568872408│87558000.0│2024-05-01 00:37:27.963669
-9500.0│-0.6548284900210976│87548500.0│2024-05-01 00:37:28.963669
0.0│-0.6384187484464457│87548500.0│2024-05-01 00:37:29.963669
0.0│-0.6419580590511762│87548500.0│2024-05-01 00:37:30.963669
0.0│-0.623557179422461│87548500.0│2024-05-01 00:37:31.963670
9500.0│-0.4751574135294318│87558000.0│2024-05-01 00:37:32.963672
0.0│-0.4830323677455244│87558000.0│2024-05-01 00:37:33.963672
0.0│-0.4818981343950471│87558000.0│2024-05-01 00:37:34.963673
0.0│-0.48428006748133834│87558000.0│2024-05-01 00:37:35.963674
0.0│-0.4836135540742823│87558000.0│2024-05-01 00:37:36.963676
0.0│-0.47293703191083375│87558000.0│2024-05-01 00:37:37.963676
-500.0│-0.22743448158179522│87557500.0│2024-05-01 00:37:38.963676
0.0│-0.22602624989107592│87557500.0│2024-05-01 00:37:39.963677
0.0│-0.2926811237760288│87557500.0│2024-05-01 00:37:40.963677
0.0│-0.5477447104011617│87557500.0│2024-05-01 00:37:41.963677
0.0│-0.5352459187569472│87557500.0│2024-05-01 00:37:42.963677
500.0│-0.5506702437372417│87558000.0│2024-05-01 00:37:43.963679
-9500.0│-0.5635938508090632│87548500.0│2024-05-01 00:37:44.963680
7000.0│-0.5913416122092267│87555500.0│2024-05-01 00:37:45.963681
0.0│-0.5913416122092267│87555500.0│2024-05-01 00:37:46.963682
500.0│-0.5946444840570974│87556000.0│2024-05-01 00:37:47.963684
0.0│-0.3645368485884151│87556000.0│2024-05-01 00:37:48.963684
-8500.0│-0.3158158661544863│87547500.0│2024-05-01 00:37:49.963684
-500.0│-0.3344446664198535│87547000.0│2024-05-01 00:37:50.963684
500.0│-0.3419977965506839│87547500.0│2024-05-01 00:37:51.963685
0.0│-0.3220107753229498│87547500.0│2024-05-01 00:37:52.963685
0.0│-0.4529593511532522│87547500.0│2024-05-01 00:37:53.963685
0.0│-0.436384029191254│87547500.0│2024-05-01 00:37:54.963685
0.0│-0.4359868701933953│87547500.0│2024-05-01 00:37:55.963686
0.0│-0.435941520667847│87547500.0│2024-05-01 00:37:56.963687
0.0│-0.416092641703548│87547500.0│2024-05-01 00:37:57.963688
0.0│-0.4160574549014551│87547500.0│2024-05-01 00:37:58.963689
0.0│-0.4160574549014551│87547500.0│2024-05-01 00:37:59.963689
0.0│-0.3971461129792566│87547500.0│2024-05-01 00:38:00.963690
8000.0│-0.43675984445111987│87555500.0│2024-05-01 00:38:01.963690
-500.0│-0.4374540261115771│87555000.0│2024-05-01 00:38:02.963690
0.0│-0.4374540261115771│87555000.0│2024-05-01 00:38:03.963691
0.0│-0.45354059574307864│87555000.0│2024-05-01 00:38:04.963692
-2000.0│-0.690605054224787│87553000.0│2024-05-01 00:38:05.963693
-16500.0│-0.4892316395835695│87536500.0│2024-05-01 00:38:06.963694
-7000.0│0.34968361125100544│87529500.0│2024-05-01 00:38:07.963696
0.0│0.5614005264773678│87529500.0│2024-05-01 00:38:08.963697
1500.0│0.3496844515521919│87531000.0│2024-05-01 00:38:09.963698
12000.0│-0.0921373916820945│87543000.0│2024-05-01 00:38:10.963699
-1500.0│-0.13629033673120816│87541500.0│2024-05-01 00:38:11.963699
-27000.0│0.5168664132032693│87514500.0│2024-05-01 00:38:12.963700
0.0│0.5335438938668307│87514500.0│2024-05-01 00:38:13.963701
0.0│0.5338095952561291│87514500.0│2024-05-01 00:38:14.963702
-1500.0│0.5493334271156567│87513000.0│2024-05-01 00:38:15.963704
0.0│0.5522118411620537│87513000.0│2024-05-01 00:38:16.963705
0.0│0.5564695090633216│87513000.0│2024-05-01 00:38:17.963705
0.0│0.5958485021707386│87513000.0│2024-05-01 00:38:18.963706
0.0│0.5491686622592502│87513000.0│2024-05-01 00:38:19.963707
-1500.0│0.5174919067419792│87511500.0│2024-05-01 00:38:20.963707
-500.0│0.5425599202679717│87511000.0│2024-05-01 00:38:21.963709
0.0│0.5427855158050353│87511000.0│2024-05-01 00:38:22.963711
0.0│0.5718917955106884│87511000.0│2024-05-01 00:38:23.963712
0.0│0.5681175321094811│87511000.0│2024-05-01 00:38:24.963712
0.0│0.5682302451748179│87511000.0│2024-05-01 00:38:25.963714
0.0│0.5457519945735599│87511000.0│2024-05-01 00:38:26.963715
-3500.0│0.560898382657436│87507500.0│2024-05-01 00:38:27.963715
3500.0│0.5291778893964073│87511000.0│2024-05-01 00:38:28.963716
0.0│0.6421695153267509│87511000.0│2024-05-01 00:38:29.963718
-8500.0│0.6304648609839993│87502500.0│2024-05-01 00:38:30.963719
-500.0│0.6431762886206546│87502000.0│2024-05-01 00:38:31.963720
0.0│0.6431762886206546│87502000.0│2024-05-01 00:38:32.963722
500.0│0.6986069992083465│87502500.0│2024-05-01 00:38:33.963723
0.0│0.6681885217025654│87502500.0│2024-05-01 00:38:34.963723
0.0│0.6890222339091765│87502500.0│2024-05-01 00:38:35.963723
-500.0│0.6912966891186573│87502000.0│2024-05-01 00:38:36.963723
500.0│0.685311771252201│87502500.0│2024-05-01 00:38:37.963725
-500.0│0.6882835277804958│87502000.0│2024-05-01 00:38:38.963726
-1000.0│0.6857327123744204│87501000.0│2024-05-01 00:38:39.963727
0.0│0.672549750322549│87501000.0│2024-05-01 00:38:40.963729
0.0│0.6742010764872538│87501000.0│2024-05-01 00:38:41.963730
0.0│0.6062804351319346│87501000.0│2024-05-01 00:38:42.963731
500.0│0.6148832015324845│87501500.0│2024-05-01 00:38:43.963733
0.0│0.6012425796782839│87501500.0│2024-05-01 00:38:44.963735
0.0│0.6059840398041284│87501500.0│2024-05-01 00:38:45.963735
-1000.0│0.5957067406339366│87500500.0│2024-05-01 00:38:46.963735
0.0│0.5960687807449647│87500500.0│2024-05-01 00:38:47.963736
0.0│0.5989594418922962│87500500.0│2024-05-01 00:38:48.963736
500.0│-0.2104763397313848│87501000.0│2024-05-01 00:38:49.963736
0.0│-0.1629412745987073│87501000.0│2024-05-01 00:38:50.963738
500.0│-0.11434715567066478│87501500.0│2024-05-01 00:38:51.963739
-500.0│-0.17028793426203215│87501000.0│2024-05-01 00:38:52.963740
